index,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
128798,b0cd0ad550eb2479,"Comparison of two point and Five-point stencil error as a function of h 
Thanks for the great work on the article so far. It would be good if the error by h also showed a 4 point method error by h in this fantastic graph. I am trying to work out if I should implement 4 point in my minimization problem and this would be a great help.",0,0,0,0,0,0
126696,a5965800808f1998,"""
We are trying to write an encyclopedia rather than curate a collection of external links. As previously mention DMOZ curates external links and we link to them. Maybe suggest adding your site there? If you wish to improve the content on Wikipedia there is a group of use willing to help. There are no other Bell's palsy sites listed here ? And have trimmed the ones on the other page.  (talk · contribs · email) (if I write on your page reply on mine) """,0,0,0,0,0,0
150445,6c6f1e6637ce5331,"What about the Raj???
What about the Raj history in the History section??? Reading the article, one feels as if such a thing never happened!!!  60.243.93.52",0,0,0,0,0,0
52099,8b67c7eec7559b8d,LL EVER BE FATASS GO FUCK YOUR MOM AGAIN,1,0,1,0,1,0
80681,d7da9d79d6e36627,", 5 July 2007 (UTC)

Well spotted, I went to school in London, so am not necessarily typical of other Gibraltarians ... some speak much better English.  You can hear other voices live on Radio Gibraltar which is streamed on the net with daily news bulletins on www.gbc.gi send a reception report to the webmaster.  17:38",0,0,0,0,0,0
121053,87a234503e3753ed,"Comments such as It is a marriage of convenience as Cheryl is a racist and Ashley is gay. are highly inappropriate for this site. You're opinions DON'T matter here. This an encyclopedia, not a blog.",1,0,0,0,0,0
126725,a5c48e40b4a8474b,"Dear Gracious and Benevolent Companion 
From looking back at my little smilely face, I can understand why you though it looked like a penis. Obviously we have different views and I am quite sorry for not keeping a neutral view and telling you that the smiely face is actually a smiely face. I hope you understand96.235.179.193",0,0,0,0,0,0
104937,31684b5cc761a6d2,"""

Fair use rationale for Image:Vivavariety.jpg

Thanks for uploading or contributing to Image:Vivavariety.jpg. I notice the image page specifies that the image is being used under fair use but there is no explanation or rationale as to why its use in Wikipedia articles constitutes fair use. In addition to the boilerplate fair use template, you must also write out on the image description page a specific explanation or rationale for why using this image in each article is consistent with fair use. Suggestions on how to do so can be found  here.

Please go to the image description page and edit it to include a fair use rationale. Using one of the templates at Wikipedia:Fair use rationale guideline is an easy way to ensure that your image is in compliance with Wikipedia policy, but remember that you must complete the template.  Do not simply insert a blank template on an image page. 

If you have uploaded other fair use media, consider checking that you have specified the fair use rationale on those pages too. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free media lacking such an explanation will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you. tast """,0,0,0,0,0,0
49,001d874a4d3e8813,"""::::Jmabel; in regards to predominant scholary consensus who is it that allegedly claims """"despite """"Third Way"""" rhetoric, fascism in power functioned rather consistently as a right-wing force""""? As far as I'm aware (owning numerous books on the subject) that is not the scholary consensus at all. The consensus, developed by respected scholars of fascism who write in a manner which is not bias to any interest group such as Roger Griffin, Hamish McDonald, Roger Eatwell and Zeev Sternhell all recongise fascism as a """"Third Way"""" as the references show.

The only dissenters I'm aware of who seem to think fascism has absoutely no leftist connections and is merely a radical right system are street level socialists who want to put as much distance between the movements as possible. This of course does not come from educated people in a position to write books. For example, even the foremost scholary expert on Fascism, and a former member of both the Communist Party and then Socialist Party of Italy, Renzo De Felice doesn't try to """"cover up"""" its socialistic origins and third way status. This is a man who has wrote a definitive seven volume piece on Mussolini. -   

""",0,0,0,0,0,0
8287,1607621d079960f8,REDIRECT Talk:Mounts Bay RFC,0,0,0,0,0,0
105714,35a1042e15110266,"MILBURN 

wat type of sources do u need to make an article. so u need proof to make an article? milburn?",0,0,0,0,0,0
53030,8db918a4a3ef6354,"Product of the South
Hi, I noticed your an admin and you help out hip hop articles. There are idiots that keep putting that Buck's new album Product of the South is going to be on G-Unit Records, but the reference in the article CLEARLY states its not. Could you do something about this please? Much appreciated.",0,0,0,0,0,0
81296,d972aa4debec021b,"""Hi Paul

Given your previous edits of this article I'm wary of your neutrality here, but here's what I think about this

The 'controversy' section actually has several subsections.   Only the Jones section isn't broken into its own subsection  I guess you don't want to modify those for now.  I looked into the history and at one point it was called """"a controversial person"""" and was much different than its current incarnation.

The Jones subsection is overly long, but I would imagine this particular paragraph has gone through so many iterations that we can't deduce the original intention without looking at older editions.   For instance, the part about Paula buying a house and accruing a tax bill could have evolved beginning with a quote from Coulter calling Jones (her supposed ally) trailer trash.   From there someone may have objected to the quote, so someone else explained its context by saying Jones posed nude.   Then someone didn't want to look POV with regard to Jones so explained her behavior because of a huge tax bill, then someone explained that as a result of buying a house, etc etc.   Most actions in a persons life can be explained, partially, by circumstances out of their control, so explanations like this can go on for eternity.

The references to """"Oh Paula"""" probably developed similarly, with someone demanding citations.   If an evolutionary chipping away of coherency this did occur,  it isn't reasonable to wipe the section altogether.   I saw another reference on the talk page to the Vietnam section being originally quite short but gaining a life of its own as its context was wiped and arguments about it transformed it into something which probably has more weight than it deserves.

I'm sure LimpDaddy would object to this being objective, but the way I see it, the important parts of the Paula Jones section are
- Coulter wanting to """"bring down the president"""", no matter the best interests of her client/advisee 
- Coulter, a supposedly great lawyer, advising Jones to go forward on a case that was ultimately dismissed
- Coulter using Paula Jones then washing her hands of her once the dust settled (calling her """"trailer trash"""")

Additionally, the motives of the various authors are at odds, but reading it, the picture that emerges is of a very two-faced individual.  I'm sure some would say Coulter just learned the truth about Jones upon which she changed her tune, but that doesn't give Coulter nearly enough credit.

Though it doesn't matter for this section, you might see that the """"trailer-park trash"""" comment.   It is not satire or sarcasm to achieve comic effect, it is an honest to goodness insult.

""",0,0,0,0,0,0
25496,437fc4bf6ee14ebc,"""
I would also like to apologise for wrongly accusing the IP address  86.148.170.120 of """"vandalising"""" the """"watford FC"""" and """"luton FC"""" pages, as i now can tell they have better things to do with their time than spend time on wikipedia..""",0,0,0,0,0,0
150061,6643829a76b0327f,I'm in favour of your proposal too Javits. Now I understand better where you're coming from.,0,0,0,0,0,0
